timestamp,event,run_id,status,job_id,attempt,env_id,regime,method,seed,paper_horizon,run_dir,launcher,git_commit,remote_commit,slurm_state,final_step,final_score,best_score,auc,wall_hours,checkpoint_ok,notes
2026-05-11T20:49:24+00:00,launch,corl500k__finger-turn_hard__chaos__paper_horizon__s15,launched,2033,1,finger-turn_hard,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,,,,,,,,500k full profile
2026-05-11T21:24:14+00:00,completed,corl500k__finger-turn_hard__clean__paper_horizon__s15,completed,2031,1,finger-turn_hard,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,ced42b0e5f270c0edbc9c4ba3a3bcb1eec03e06e,ced42b0e5f270c0edbc9c4ba3a3bcb1eec03e06e,COMPLETED,500000,884.5999755859375,973.0999755859375,776.4849975585937,1.4978,True,completed full 500k profile
2026-05-11T21:24:26+00:00,launch,corl500k__finger-turn_hard__chaos__adaptive_rhs__s15,launched,2034,1,finger-turn_hard,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,37dc9e3f7dc547921a602c085ba28564382aabab,37dc9e3f7dc547921a602c085ba28564382aabab,,,,,,,,500k full profile
2026-05-11T21:39:15+00:00,completed,corl500k__hopper-hop__chaos__adaptive_rhs__s15,completed,2029,1,hopper-hop,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,a0ff4833b012d086ac78f0f2d18169bbd7069af7,a0ff4833b012d086ac78f0f2d18169bbd7069af7,COMPLETED,500000,138.97103881835938,155.995361328125,95.69363538362086,2.5467,True,completed full 500k profile
2026-05-11T21:39:26+00:00,launch,corl500k__fish-swim__clean__paper_horizon__s15,launched,2035,1,fish-swim,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,fdefe3e561ed04f75226431b8812cb6013d08362,fdefe3e561ed04f75226431b8812cb6013d08362,,,,,,,,500k full profile
2026-05-11T22:09:17+00:00,completed,corl500k__finger-turn_hard__clean__adaptive_rhs__s15,completed,2032,1,finger-turn_hard,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,4bf090ef4e138a5f61fe061500f159fc2d10160e,4bf090ef4e138a5f61fe061500f159fc2d10160e,COMPLETED,500000,928.9000244140625,978.1500244140625,796.1199981689454,1.6033,True,completed full 500k profile
2026-05-11T22:09:29+00:00,launch,corl500k__fish-swim__clean__adaptive_rhs__s15,launched,2036,1,fish-swim,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,,,,,,,,500k full profile
2026-05-11T22:49:15+00:00,completed,corl500k__finger-turn_hard__chaos__paper_horizon__s15,completed,2033,1,finger-turn_hard,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,COMPLETED,500000,510.1000061035156,761.1500244140625,500.50249633789065,1.9692,True,completed full 500k profile
2026-05-11T22:49:27+00:00,launch,corl500k__fish-swim__chaos__paper_horizon__s15,launched,2037,1,fish-swim,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,5422ab996e54f672f80235697793f05412ab9509,5422ab996e54f672f80235697793f05412ab9509,,,,,,,,500k full profile
2026-05-11T23:04:43+00:00,completed,corl500k__fish-swim__clean__paper_horizon__s15,completed,2035,1,fish-swim,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,fdefe3e561ed04f75226431b8812cb6013d08362,fdefe3e561ed04f75226431b8812cb6013d08362,COMPLETED,500000,645.4307861328125,744.2013549804688,534.2688835144043,1.3894,True,completed full 500k profile
