timestamp,event,run_id,status,job_id,attempt,env_id,regime,method,seed,paper_horizon,run_dir,launcher,git_commit,remote_commit,slurm_state,final_step,final_score,best_score,auc,wall_hours,checkpoint_ok,notes
2026-05-11T06:46:42+00:00,launch,corl500k__quadruped-run__chaos__adaptive_rhs__s15,launched,1998,1,quadruped-run,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/quadruped-run/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,,,,,,,,500k full profile
2026-05-11T08:53:11+00:00,completed,corl500k__quadruped-run__clean__paper_horizon__s15,completed,1995,1,quadruped-run,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/quadruped-run/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,COMPLETED,500000,927.3787231445312,927.3787231445312,662.5358016967773,1.9697,True,completed full 500k profile
2026-05-11T08:53:21+00:00,launch,corl500k__cheetah-run__clean__paper_horizon__s15,launched,1999,1,cheetah-run,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f089a80e6bf35dd82d926013a1a9ae6952112b02,f089a80e6bf35dd82d926013a1a9ae6952112b02,,,,,,,,500k full profile
2026-05-11T09:59:32+00:00,completed,corl500k__quadruped-run__clean__adaptive_rhs__s15,completed,1996,1,quadruped-run,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/quadruped-run/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,COMPLETED,500000,913.9605712890625,913.9605712890625,671.7956794738769,2.3972,True,completed full 500k profile
2026-05-11T09:59:33+00:00,completed,corl500k__quadruped-run__chaos__paper_horizon__s15,completed,1997,1,quadruped-run,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/quadruped-run/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,COMPLETED,500000,711.8646850585938,711.8646850585938,462.3258502960205,2.3975,True,completed full 500k profile
2026-05-11T09:59:34+00:00,completed,corl500k__quadruped-run__chaos__adaptive_rhs__s15,completed,1998,1,quadruped-run,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/quadruped-run/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,3ac797e05fdb5eae4455c29fe6f627e6da0a2d47,COMPLETED,500000,719.00146484375,724.4284057617188,457.8752807617187,2.6606,True,completed full 500k profile
2026-05-11T09:59:48+00:00,launch,corl500k__cheetah-run__clean__adaptive_rhs__s15,launched,2000,1,cheetah-run,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,0d09a0d1caf8b159643ee234ae6b86d110fcf177,0d09a0d1caf8b159643ee234ae6b86d110fcf177,,,,,,,,500k full profile
2026-05-11T09:59:49+00:00,launch,corl500k__cheetah-run__chaos__paper_horizon__s15,launched,2001,1,cheetah-run,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,0d09a0d1caf8b159643ee234ae6b86d110fcf177,0d09a0d1caf8b159643ee234ae6b86d110fcf177,,,,,,,,500k full profile
2026-05-11T09:59:49+00:00,launch,corl500k__cheetah-run__chaos__adaptive_rhs__s15,launched,2002,1,cheetah-run,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,0d09a0d1caf8b159643ee234ae6b86d110fcf177,0d09a0d1caf8b159643ee234ae6b86d110fcf177,,,,,,,,500k full profile
2026-05-11T11:56:57+00:00,completed,corl500k__cheetah-run__clean__paper_horizon__s15,completed,1999,1,cheetah-run,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f089a80e6bf35dd82d926013a1a9ae6952112b02,f089a80e6bf35dd82d926013a1a9ae6952112b02,COMPLETED,500000,929.1990966796875,929.1990966796875,754.6845230102539,1.4958,True,completed full 500k profile
2026-05-11T11:56:58+00:00,completed,corl500k__cheetah-run__chaos__paper_horizon__s15,completed,2001,1,cheetah-run,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,0d09a0d1caf8b159643ee234ae6b86d110fcf177,0d09a0d1caf8b159643ee234ae6b86d110fcf177,COMPLETED,500000,441.656494140625,626.1023559570312,496.2626586914063,1.9061,True,completed full 500k profile
2026-05-11T11:57:11+00:00,launch,corl500k__hopper-hop__clean__paper_horizon__s15,launched,2003,1,hopper-hop,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,e22c834d9be9acaec8c2557ff627ef6ccb812c49,e22c834d9be9acaec8c2557ff627ef6ccb812c49,,,,,,,,500k full profile
2026-05-11T11:57:12+00:00,launch,corl500k__hopper-hop__clean__adaptive_rhs__s15,launched,2004,1,hopper-hop,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,e22c834d9be9acaec8c2557ff627ef6ccb812c49,e22c834d9be9acaec8c2557ff627ef6ccb812c49,,,,,,,,500k full profile
2026-05-11T12:35:56+00:00,completed,corl500k__cheetah-run__clean__adaptive_rhs__s15,completed,2000,1,cheetah-run,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,0d09a0d1caf8b159643ee234ae6b86d110fcf177,0d09a0d1caf8b159643ee234ae6b86d110fcf177,COMPLETED,500000,884.201171875,936.4581298828125,772.5764526367187,1.9975,True,completed full 500k profile
2026-05-11T12:35:57+00:00,completed,corl500k__cheetah-run__chaos__adaptive_rhs__s15,completed,2002,1,cheetah-run,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/cheetah-run/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,0d09a0d1caf8b159643ee234ae6b86d110fcf177,0d09a0d1caf8b159643ee234ae6b86d110fcf177,COMPLETED,500000,439.66552734375,625.203369140625,430.80958404541013,2.3492,True,completed full 500k profile
2026-05-11T12:36:10+00:00,launch,corl500k__hopper-hop__chaos__paper_horizon__s15,launched,2005,1,hopper-hop,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,,,,,,,,500k full profile
2026-05-11T12:36:11+00:00,launch,corl500k__hopper-hop__chaos__adaptive_rhs__s15,launched,2006,1,hopper-hop,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,,,,,,,,500k full profile
2026-05-11T13:30:15+00:00,failed,corl500k__hopper-hop__clean__paper_horizon__s15,blocked,2003,1,hopper-hop,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,e22c834d9be9acaec8c2557ff627ef6ccb812c49,e22c834d9be9acaec8c2557ff627ef6ccb812c49,CANCELLED by 1002,400000,622.6890869140625,622.6890869140625,350.06607089042666,1.5419,True,SLURM state CANCELLED by 1002; exit=0:0
2026-05-11T13:30:16+00:00,failed,corl500k__hopper-hop__clean__adaptive_rhs__s15,blocked,2004,1,hopper-hop,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,e22c834d9be9acaec8c2557ff627ef6ccb812c49,e22c834d9be9acaec8c2557ff627ef6ccb812c49,CANCELLED by 1002,300000,591.2123413085938,591.2123413085938,165.27472152709962,1.5411,True,SLURM state CANCELLED by 1002; exit=0:0
2026-05-11T13:30:17+00:00,failed,corl500k__hopper-hop__chaos__paper_horizon__s15,blocked,2005,1,hopper-hop,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,CANCELLED by 1002,150000,82.8990478515625,82.8990478515625,9.017385673522949,0.8922,True,SLURM state CANCELLED by 1002; exit=0:0
2026-05-11T13:30:17+00:00,failed,corl500k__hopper-hop__chaos__adaptive_rhs__s15,blocked,2006,1,hopper-hop,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k/hopper-hop/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,f755f10e6737c9a3b1c6696b5a8aabbf27fe89d1,CANCELLED by 1002,150000,92.6595230102539,92.6595230102539,5.4610470026731495,0.8919,True,SLURM state CANCELLED by 1002; exit=0:0
